Order_ID,Customer_ID,Product_Category,Purchase_Date,Return_Date,Revenue,Unit_Sold,Status
ORD-136077,CUST-7975,Electronics,2/23/2025,,1050,1,Pending
ORD-140492,CUST-1793,Electronics,10/8/2025,,2025,5,Shipped
ORD-144757,CUST-4475,Toys,9/11/2025,10/28/2025,84,2,Returned
ORD-137612,CUST-4811,Electronics,4/16/2025,,72864 NTD,3,Shipped
ORD-135545,CUST-6352,Sports,11/24/2025,,292,1,Shipped
ORD-132515,CUST-2535,Sports,11/30/2025,,728,4,Shipped
ORD-133216,CUST-5436,Electronics,8/10/2024,8/12/2024,709,1,Returned
ORD-102616,CUST-7584,Sports,4/27/2024,,300,5,Shipped
ORD-125442,CUST-2433,Sports,5/14/2024,,744,3,Shipped
ORD-135156,CUST-3149,Sports,1/8/2025,,471,3,Shipped
ORD-101576,CUST-6067,Toys,6/10/2024,6/18/2024,285,5,Returned
ORD-103101,CUST-7804,Electronics,5/5/2025,,3725,5,Shipped
ORD-128285,CUST-5184,Electronics,9/20/2025,,6116,4,Shipped
ORD-105183,CUST-3441,Home & Garden,12/7/2024,,820,5,Pending
ORD-101960,CUST-7068,Sports,7/6/2024,,144,1,Shipped
ORD-116760,CUST-7211,Electronics,5/6/2024,,4872,4,Shipped
ORD-130522,CUST-2693,Electronics,2/23/2025,3/8/2025,6695,5,Returned
ORD-104909,CUST-0994,Home & Garden,9/19/2024,11/10/2024,1269,3,Returned
ORD-139027,CUST-1054,Toys,10/2/2024,10/6/2024,USD 74,2,Returned
ORD-129701,CUST-2719,Clothing,11/10/2025,,444,3,Pending
ORD-133107,CUST-7966,Electronics,10/3/2025,,USD 1903,1,Shipped
ORD-146475,CUST-4616,Toys,11/20/2024,,50,5,Shipped
ORD-124178,CUST-0118,Electronics,2/19/2026,,1714,1,Shipped
ORD-117290,CUST-4137,Toys,7/10/2024,,17,1,Shipped
ORD-136467,CUST-2217,Electronics,10/19/2025,,609,3,Shipped
ORD-123696,CUST-1288,Sports,4/12/2025,5/26/2025,117,3,Returned
ORD-129173,CUST-3673,Home & Garden,11/22/2024,,426,1,Shipped
ORD-136857,CUST-1267,Sports,4/2/2026,5/31/2026,348,3,Returned
ORD-130218,CUST-0373,Electronics,3/16/2026,,5490,3,Shipped
ORD-117776,CUST-1527,Home & Garden,8/26/2025,,771,3,Shipped
ORD-132797,CUST-7674,Sports,3/19/2026,5/15/2026,656,4,Returned
ORD-144769,CUST-6522,Electronics,8/16/2024,,USD 5916,3,Shipped
ORD-121299,CUST-3883,Home & Garden,7/8/2024,,1311,3,Shipped
ORD-139841,CUST-6977,Sports,7/26/2025,,29920 NTD,5,Shipped
ORD-135687,CUST-4057,Sports,12/1/2024,,106,1,Shipped
ORD-131033,CUST-3788,Electronics,4/16/2025,,8310,5,Shipped
ORD-113149,CUST-0110,Home & Garden,11/6/2025,,970,5,Shipped
ORD-100953,CUST-0360,Clothing,6/25/2025,8/7/2025,3904 NTD,2,Returned
ORD-119762,CUST-6482,Toys,4/25/2025,,67,1,Shipped
ORD-124170,CUST-5009,Toys,1/25/2025,,190,2,Shipped
ORD-127211,CUST-6341,Home & Garden,11/14/2024,1/11/2025,$281.00 ,1,Returned
ORD-113591,CUST-0177,Home & Garden,2/27/2025,,6432 NTD,3,Pending
ORD-140000,CUST-4307,Home & Garden,7/22/2024,,$296.00 ,4,Shipped
ORD-119621,CUST-4393,Sports,9/7/2024,11/4/2024,68,1,Returned
ORD-129294,CUST-6619,Electronics,9/15/2024,,2792,4,Shipped
ORD-140951,CUST-5541,Clothing,8/21/2025,,393,3,Shipped
ORD-113475,CUST-1390,Home & Garden,3/2/2026,,9600 NTD,2,Shipped
ORD-122412,CUST-1951,Sports,6/3/2024,,296,4,Pending
ORD-115947,CUST-5432,Sports,11/24/2024,11/22/2024,458,2,Returned
ORD-143984,CUST-3181,Clothing,1/5/2025,,$21.00 ,1,Shipped
ORD-114726,CUST-1421,Toys,10/12/2025,,255,3,Shipped
ORD-125205,CUST-7265,Clothing,1/16/2026,3/4/2026,125,5,Returned
ORD-118784,CUST-0663,Clothing,5/26/2024,6/16/2024,2592 NTD,3,Returned
ORD-131650,CUST-0042,Electronics,6/8/2025,7/1/2025,USD 1196,4,Returned
ORD-105477,CUST-0465,Toys,4/28/2025,,78,1,Shipped
ORD-119023,CUST-7521,Electronics,7/30/2025,9/28/2025,5240,4,Returned
ORD-107619,CUST-2129,Electronics,4/23/2025,,2194,2,Shipped
ORD-120053,CUST-7794,Home & Garden,11/9/2024,,USD 395,1,Shipped
ORD-142604,CUST-1244,Electronics,8/7/2024,9/1/2024,220416 NTD,4,Returned
ORD-143917,CUST-4028,Home & Garden,4/11/2026,,234,3,Shipped
ORD-144654,CUST-4052,Clothing,1/2/2026,2/16/2026,120,1,Returned
ORD-143624,CUST-5930,Sports,2/2/2025,3/15/2025,2848 NTD,1,Returned
ORD-100035,CUST-5926,Toys,7/14/2025,,4480 NTD,2,Shipped
ORD-134988,CUST-2735,Sports,5/18/2024,,720,5,Shipped
ORD-125342,CUST-1005,Toys,9/6/2024,,368,4,Shipped
ORD-143175,CUST-4076,Electronics,3/8/2026,,328,1,Shipped
ORD-146054,CUST-3947,Clothing,7/4/2025,7/5/2025,348,4,Returned
ORD-117038,CUST-7619,Sports,11/21/2024,,257,1,Shipped
ORD-129943,CUST-1742,Toys,11/6/2025,,43,1,Cancelled
ORD-134157,CUST-1459,Electronics,5/11/2024,,383,1,Shipped
ORD-126062,CUST-1462,Toys,4/13/2026,,68,4,Shipped
ORD-140234,CUST-1090,Toys,12/7/2024,1/3/2025,164,2,Returned
ORD-147114,CUST-6399,Home & Garden,10/28/2025,,1216,4,Shipped
ORD-106236,CUST-2591,Home & Garden,3/12/2025,,664,4,Pending
ORD-134007,CUST-3699,Sports,6/6/2025,,405,5,Shipped
ORD-104170,CUST-6668,Home & Garden,12/8/2024,,1065,3,Pending
ORD-137850,CUST-7989,Toys,2/8/2025,3/4/2025,7936 NTD,4,Returned
ORD-147777,CUST-0029,Toys,6/24/2024,,370,5,Shipped
ORD-125269,CUST-5500,Electronics,12/30/2025,,1043,1,Shipped
ORD-115210,CUST-2787,Home & Garden,11/4/2025,,552,4,Shipped
ORD-114311,CUST-1229,Toys,10/1/2025,,28,1,Shipped
ORD-112745,CUST-4452,Clothing,7/12/2024,8/6/2024,80,4,Returned
ORD-134401,CUST-7505,Home & Garden,2/2/2026,,118,1,Shipped
ORD-105545,CUST-6220,Sports,7/14/2025,,312,2,Pending
ORD-144060,CUST-2514,Electronics,1/26/2026,,4625,5,Shipped
ORD-125002,CUST-4231,Sports,6/25/2025,,2528 NTD,1,Shipped
ORD-136879,CUST-7654,Home & Garden,7/6/2025,,930,3,Shipped
ORD-110112,CUST-5420,Home & Garden,1/4/2025,,1440,4,Shipped
ORD-112026,CUST-2721,Home & Garden,3/7/2025,3/23/2025,19200 NTD,3,Returned
ORD-103024,CUST-4511,Clothing,8/31/2025,,206,2,Shipped
ORD-118389,CUST-3824,Toys,2/19/2025,,USD 75,5,Pending
ORD-100388,CUST-3658,Toys,4/21/2025,,41,1,Shipped
ORD-116809,CUST-4448,Clothing,3/31/2025,5/20/2025,$225.00 ,3,Returned
ORD-123518,CUST-1992,Clothing,10/17/2025,,81,3,Shipped
ORD-141940,CUST-4483,Home & Garden,11/1/2024,,540,4,Shipped
ORD-105437,CUST-4965,Home & Garden,3/26/2026,,1156,4,Shipped
ORD-145331,CUST-2085,Sports,4/1/2025,,196,1,Cancelled
ORD-106004,CUST-4199,Electronics,8/28/2025,,3442,2,Pending
ORD-136229,CUST-2148,Sports,10/20/2024,,2912 NTD,1,Cancelled
ORD-118904,CUST-4941,Home & Garden,4/20/2024,,999,3,Shipped
ORD-103736,CUST-7010,Electronics,7/30/2024,,1216,2,Shipped
ORD-146382,CUST-6562,Electronics,10/5/2024,,317,1,Shipped
ORD-111926,CUST-0065,Electronics,11/21/2024,,750,3,Shipped
ORD-103585,CUST-6591,Electronics,9/17/2024,,150240 NTD,3,Shipped
ORD-123327,CUST-5877,Home & Garden,11/20/2024,,988,4,Shipped
ORD-107110,CUST-0234,Electronics,7/27/2024,,854,1,Shipped
ORD-138929,CUST-5867,Home & Garden,3/30/2026,4/2/2026,368,4,Returned
ORD-100379,CUST-6110,Clothing,4/24/2024,,128,1,Shipped
ORD-118482,CUST-4104,Sports,8/1/2025,9/14/2025,705,3,Returned
ORD-145965,CUST-5665,Sports,4/15/2024,,472,4,Shipped
ORD-118465,CUST-7450,Toys,5/10/2025,,420,5,Shipped
ORD-137608,CUST-1737,Sports,1/20/2026,,$275.00 ,5,Shipped
ORD-137465,CUST-4920,Clothing,3/21/2025,,66,1,Shipped
ORD-125505,CUST-7492,Home & Garden,1/1/2026,,203,1,Shipped
ORD-101794,CUST-7696,Sports,2/13/2025,,$472.00 ,2,Cancelled
ORD-128637,CUST-7458,Clothing,7/1/2025,,134,2,Pending
ORD-102166,CUST-6152,Home & Garden,9/9/2025,,260,4,Shipped
ORD-144816,CUST-5937,Sports,6/26/2025,,452,4,Shipped
ORD-138632,CUST-6588,Sports,6/22/2024,,670,5,Shipped
ORD-145558,CUST-4788,Sports,10/7/2024,,8384 NTD,2,Shipped
ORD-104912,CUST-2963,Clothing,5/13/2025,,162,2,Shipped
ORD-140854,CUST-1232,Toys,7/25/2024,,46,2,Shipped
ORD-135925,CUST-1855,Clothing,4/29/2024,,146,1,Pending
ORD-124878,CUST-4831,Clothing,1/13/2026,,96,3,Shipped
ORD-137985,CUST-6468,Sports,5/9/2025,,10560 NTD,3,Shipped
ORD-127260,CUST-0454,Clothing,11/6/2025,,262,2,Cancelled
ORD-137462,CUST-5146,Clothing,5/11/2024,,8544 NTD,3,Shipped
ORD-101762,CUST-7558,Sports,5/7/2025,5/29/2025,192,1,Returned
ORD-106427,CUST-7822,Toys,12/26/2025,,66,2,Shipped
ORD-135617,CUST-1204,Home & Garden,8/13/2025,,1676,4,Shipped
ORD-114813,CUST-4971,Clothing,7/19/2024,8/22/2024,60,2,Returned
ORD-128778,CUST-4885,Clothing,6/17/2024,,455,5,Shipped
ORD-129691,CUST-1861,Clothing,5/15/2024,,130,5,Shipped
ORD-104061,CUST-5824,Clothing,3/14/2026,,69,1,Shipped
ORD-103471,CUST-0694,Electronics,10/23/2025,,6635,5,Shipped
ORD-121267,CUST-6465,Electronics,4/21/2025,6/12/2025,2485,5,Returned
ORD-118607,CUST-3468,Electronics,12/20/2024,12/19/2024,USD 4960,5,Returned
ORD-116134,CUST-4921,Electronics,2/5/2026,3/27/2026,390,1,Returned
ORD-108353,CUST-4804,Electronics,1/17/2025,,4188,3,Pending
ORD-123418,CUST-7321,Home & Garden,10/20/2024,,1140,5,Shipped
ORD-126122,CUST-5904,Home & Garden,4/11/2026,,789,3,Shipped
ORD-140670,CUST-6985,Electronics,7/3/2024,,43680 NTD,1,Shipped
ORD-135486,CUST-0105,Toys,5/21/2025,,99,3,Shipped
ORD-145068,CUST-2700,Electronics,4/12/2026,,2046,2,Shipped
ORD-128339,CUST-1518,Home & Garden,11/10/2024,,1560,5,Shipped
ORD-123235,CUST-5800,Electronics,7/12/2024,,112384 NTD,4,Pending
ORD-129785,CUST-7605,Home & Garden,9/26/2024,,636,4,Pending
ORD-134267,CUST-2161,Clothing,12/16/2025,,273,3,Shipped
ORD-131744,CUST-2939,Clothing,2/27/2025,,50,2,Shipped
ORD-141578,CUST-1149,Clothing,5/13/2025,,$128.00 ,4,Shipped
ORD-117438,CUST-1494,Sports,7/20/2024,,164,2,Shipped
ORD-137216,CUST-3087,Clothing,4/24/2024,,340,5,Shipped
ORD-119574,CUST-4334,Sports,1/29/2026,,9280 NTD,5,Shipped
ORD-114184,CUST-6730,Toys,2/3/2025,,54,1,Shipped
ORD-138509,CUST-2498,Toys,2/8/2025,,222,3,Shipped
ORD-145688,CUST-4056,Electronics,2/18/2026,,9710,5,Pending
ORD-123199,CUST-6245,Sports,2/20/2026,,468,4,Shipped
ORD-133259,CUST-1933,Toys,9/26/2025,,340,5,Shipped
ORD-145336,CUST-6111,Electronics,2/6/2025,,1190,5,Shipped
ORD-132875,CUST-7456,Home & Garden,6/27/2025,,122,1,Shipped
ORD-102629,CUST-4924,Sports,11/22/2024,,544,4,Pending
ORD-123265,CUST-1066,Home & Garden,9/23/2025,,668,2,Shipped
ORD-106727,CUST-6830,Sports,2/26/2026,1/28/2026,506,2,Returned
ORD-140600,CUST-4273,Home & Garden,10/7/2025,,223,1,Shipped
ORD-117562,CUST-1625,Electronics,1/4/2025,,1095,5,Shipped
ORD-137206,CUST-3350,Sports,10/26/2025,,308,4,Shipped
ORD-112037,CUST-4670,Toys,7/14/2025,,$33.00 ,3,Shipped
ORD-122997,CUST-5140,Clothing,10/30/2024,12/21/2024,200,5,Returned
ORD-107570,CUST-7125,Clothing,6/9/2025,,258,2,Shipped
ORD-146895,CUST-1379,Sports,5/15/2025,,270,5,Shipped
ORD-103044,CUST-4190,Clothing,2/22/2025,,42,2,Shipped
ORD-125414,CUST-4375,Clothing,4/9/2026,5/10/2026,178,2,Returned
ORD-146230,CUST-6674,Electronics,8/9/2024,,5088,4,Pending
ORD-121961,CUST-0162,Electronics,2/18/2026,,194720 NTD,5,Shipped
ORD-145347,CUST-1647,Toys,3/7/2025,,129,3,Shipped
ORD-124173,CUST-2795,Home & Garden,9/22/2024,,776,4,Shipped
ORD-119706,CUST-4416,Home & Garden,11/27/2025,,62720 NTD,5,Shipped
ORD-103297,CUST-0579,Electronics,9/19/2025,,"$5,464.00 ",4,Shipped
ORD-142365,CUST-3061,Toys,7/29/2025,9/15/2025,14400 NTD,5,Returned
ORD-133693,CUST-4561,Sports,3/8/2026,,236,2,Pending
ORD-104406,CUST-2236,Electronics,1/4/2025,,3740,5,Pending
ORD-100781,CUST-1905,Electronics,10/4/2024,,5180,5,Shipped
ORD-101148,CUST-2604,Toys,4/26/2024,,95,1,Pending
ORD-145038,CUST-7151,Home & Garden,10/27/2025,,134,1,Pending
ORD-117658,CUST-1555,Sports,1/9/2026,,295,5,Shipped
ORD-130209,CUST-7702,Sports,9/7/2025,10/10/2025,167,1,Returned
ORD-126764,CUST-1858,Home & Garden,7/18/2024,,996,2,Shipped
ORD-116170,CUST-7180,Sports,5/23/2024,,186,2,Shipped
ORD-141510,CUST-7638,Home & Garden,6/4/2025,5/10/2025,1395,5,Returned
ORD-114174,CUST-3742,Clothing,3/9/2025,,505,5,Shipped
ORD-108136,CUST-6041,Clothing,1/15/2025,,98,1,Shipped
ORD-102988,CUST-7081,Electronics,9/12/2024,,272,1,Shipped
ORD-132936,CUST-7099,Home & Garden,5/4/2025,,435,5,Pending
ORD-118348,CUST-2910,Toys,5/9/2025,,14,1,Shipped
ORD-132720,CUST-0882,Electronics,1/1/2026,,98816 NTD,2,Cancelled
ORD-122275,CUST-3256,Home & Garden,3/20/2025,,60416 NTD,4,Shipped
ORD-134290,CUST-6254,Home & Garden,3/30/2025,,USD 206,1,Shipped
ORD-103187,CUST-5444,Home & Garden,4/2/2025,,600,2,Shipped
ORD-134629,CUST-4232,Electronics,10/6/2024,,USD 835,1,Shipped
ORD-101857,CUST-7333,Electronics,3/1/2026,,668,2,Shipped
ORD-129612,CUST-0834,Electronics,2/15/2026,,8210,5,Shipped
ORD-128195,CUST-7159,Toys,9/7/2024,,USD 115,5,Shipped
ORD-121470,CUST-6836,Toys,6/13/2024,,153,3,Shipped
ORD-129244,CUST-2716,Home & Garden,8/7/2025,,159,1,Shipped
ORD-129650,CUST-6593,Toys,7/17/2025,,170,5,Pending
ORD-102589,CUST-2485,Clothing,5/4/2024,,9088 NTD,2,Shipped
ORD-142256,CUST-2045,Home & Garden,3/2/2025,,520,4,Shipped
ORD-110839,CUST-1242,Clothing,12/27/2024,12/29/2024,432,4,Returned
ORD-114215,CUST-0203,Home & Garden,9/19/2025,,154,2,Pending
ORD-144711,CUST-0697,Toys,7/11/2025,,189,3,Shipped
ORD-140191,CUST-3706,Clothing,7/23/2024,,54,1,Shipped
ORD-132429,CUST-7410,Electronics,11/16/2025,11/26/2025,199040 NTD,4,Returned
ORD-112390,CUST-5852,Sports,3/17/2025,,291,1,Cancelled
ORD-108562,CUST-4833,Electronics,6/6/2024,,7930,5,Pending
ORD-122773,CUST-1066,Electronics,10/4/2025,,963,3,Shipped
ORD-117059,CUST-1874,Home & Garden,2/23/2026,,286,2,Pending
ORD-106672,CUST-4813,Toys,4/2/2025,,1888 NTD,1,Shipped
ORD-106602,CUST-2652,Sports,1/14/2026,,560,2,Shipped
ORD-114270,CUST-3825,Toys,10/26/2025,,86,1,Shipped
ORD-110728,CUST-0767,Electronics,7/25/2025,,2374,2,Shipped
ORD-107572,CUST-4884,Home & Garden,10/30/2024,,1328,4,Shipped
ORD-142658,CUST-6171,Toys,7/16/2025,,116,4,Shipped
ORD-118153,CUST-0974,Sports,2/7/2026,,657,3,Shipped
ORD-121217,CUST-7531,Electronics,10/20/2024,,1520,1,Shipped
ORD-109371,CUST-2262,Sports,4/13/2025,5/27/2025,207,3,Returned
ORD-140424,CUST-3123,Home & Garden,8/7/2024,,387,3,Shipped
ORD-109165,CUST-5129,Home & Garden,5/18/2025,,710,2,Shipped
ORD-111842,CUST-6434,Sports,12/26/2025,,570,5,Shipped
ORD-135607,CUST-2051,Electronics,3/9/2025,,7105,5,Pending
ORD-123856,CUST-3982,Toys,2/11/2026,,415,5,Shipped
ORD-119843,CUST-4630,Sports,12/3/2024,,350,2,Shipped
ORD-136518,CUST-1451,Clothing,10/21/2025,,168,2,Shipped
ORD-141528,CUST-0632,Clothing,4/15/2025,,352,4,Shipped
ORD-121166,CUST-5225,Toys,6/14/2024,,465,5,Pending
ORD-121661,CUST-3118,Toys,11/3/2024,,5760 NTD,5,Shipped
ORD-109938,CUST-7908,Toys,6/7/2024,7/20/2024,435,5,Returned
ORD-131875,CUST-5996,Home & Garden,9/1/2024,,43680 NTD,5,Shipped
ORD-139075,CUST-0126,Toys,3/25/2025,,172,2,Shipped
ORD-139802,CUST-6769,Electronics,9/26/2025,11/11/2025,1282,1,Returned
ORD-105158,CUST-7039,Sports,6/11/2025,,830,5,Shipped
ORD-121842,CUST-1893,Electronics,4/25/2024,,8200,5,Shipped
ORD-117868,CUST-2735,Electronics,7/10/2025,8/10/2025,5094,3,Returned
ORD-139861,CUST-4816,Toys,6/20/2025,8/14/2025,176,2,Returned
ORD-146731,CUST-2749,Home & Garden,2/4/2026,,224,1,Cancelled
ORD-129997,CUST-7362,Sports,1/18/2025,,360,2,Shipped
ORD-132035,CUST-6808,Home & Garden,3/10/2026,,USD 1540,4,Shipped
ORD-113788,CUST-6642,Clothing,1/2/2025,,10400 NTD,5,Shipped
ORD-143353,CUST-1293,Clothing,2/22/2025,,136,2,Shipped
ORD-109189,CUST-5980,Clothing,4/8/2025,4/22/2025,22,1,Returned
ORD-112691,CUST-1825,Toys,4/5/2025,,164,4,Shipped
ORD-133102,CUST-2587,Clothing,11/22/2024,1/16/2025,570,5,Returned
ORD-146897,CUST-7070,Sports,10/1/2024,,140,4,Shipped
ORD-112521,CUST-2408,Sports,6/23/2024,8/20/2024,102,2,Returned
ORD-101062,CUST-1462,Sports,1/3/2025,,1250,5,Shipped
ORD-117818,CUST-7510,Clothing,7/3/2024,,296,4,Shipped
ORD-105385,CUST-4965,Toys,8/25/2025,,7104 NTD,3,Cancelled
ORD-112067,CUST-0786,Home & Garden,11/8/2025,12/5/2025,540,5,Returned
ORD-105633,CUST-3882,Sports,6/9/2024,,15104 NTD,4,Pending
ORD-122827,CUST-6538,Toys,10/3/2025,10/28/2025,42,1,Returned
ORD-118922,CUST-5007,Electronics,6/11/2024,6/20/2024,5448,3,Returned
ORD-116502,CUST-7675,Electronics,5/16/2024,,814,2,Shipped
ORD-107080,CUST-5537,Home & Garden,11/21/2025,,1600,4,Pending
ORD-106533,CUST-2410,Electronics,8/6/2025,,3375,5,Shipped
ORD-114190,CUST-6196,Clothing,8/27/2025,,435,3,Shipped
ORD-107697,CUST-6500,Sports,9/11/2024,11/9/2024,1365,5,Returned
ORD-128078,CUST-5404,Toys,4/16/2024,,132,3,Shipped
ORD-112169,CUST-2997,Home & Garden,2/18/2025,,420,2,Shipped
ORD-100475,CUST-1599,Sports,11/17/2025,,1415,5,Cancelled
ORD-132422,CUST-1294,Sports,4/26/2025,5/24/2025,928,4,Returned
ORD-100698,CUST-5735,Toys,6/5/2025,,250,5,Shipped
ORD-144057,CUST-2335,Sports,3/26/2025,,404,2,Shipped
ORD-139540,CUST-3085,Electronics,2/7/2026,,1110,1,Shipped
ORD-129822,CUST-5490,Clothing,6/10/2024,,132,2,Shipped
ORD-105648,CUST-6340,Clothing,11/2/2025,12/30/2025,355,5,Returned
ORD-128101,CUST-2070,Clothing,1/28/2025,,7200 NTD,5,Shipped
ORD-124225,CUST-6836,Sports,4/29/2025,,500,5,Cancelled
ORD-114624,CUST-3355,Toys,2/27/2026,2/28/2026,1920 NTD,3,Returned
ORD-147165,CUST-4299,Clothing,11/19/2025,,90,3,Shipped
ORD-101289,CUST-7798,Toys,4/15/2024,,168,4,Shipped
ORD-107079,CUST-3364,Toys,6/1/2024,,176,4,Shipped
ORD-141344,CUST-7638,Toys,1/15/2026,,132,3,Shipped
ORD-101335,CUST-2742,Clothing,6/29/2025,,USD 264,2,Shipped
ORD-130214,CUST-3507,Electronics,5/22/2024,,"$7,396.00 ",4,Shipped
ORD-126713,CUST-1610,Sports,3/9/2025,,936,4,Shipped
ORD-146531,CUST-6559,Sports,10/17/2024,,483,3,Shipped
ORD-147622,CUST-7863,Toys,5/9/2025,,288,3,Shipped
ORD-103129,CUST-3162,Clothing,4/19/2024,,7872 NTD,3,Shipped
ORD-116381,CUST-2192,Sports,12/21/2024,,234,1,Pending
ORD-102897,CUST-6327,Toys,6/8/2025,7/29/2025,2048 NTD,2,Returned
ORD-109001,CUST-5237,Home & Garden,3/27/2025,,360,2,Shipped
ORD-119381,CUST-0111,Sports,2/22/2026,3/2/2026,24480 NTD,5,Returned
ORD-133405,CUST-6536,Sports,4/29/2025,,1050,5,Shipped
ORD-138686,CUST-2737,Home & Garden,3/1/2025,,$192.00 ,2,Shipped
ORD-132538,CUST-4861,Sports,7/9/2025,,5376 NTD,4,Shipped
ORD-104342,CUST-6103,Toys,3/9/2026,3/23/2026,186,3,Returned
ORD-123210,CUST-3125,Clothing,5/17/2024,,USD 86,2,Shipped
ORD-127912,CUST-4055,Sports,2/27/2026,,964,4,Shipped
ORD-128548,CUST-7687,Electronics,2/13/2026,,1635,3,Shipped
ORD-109919,CUST-4934,Toys,9/9/2025,,228,3,Shipped
ORD-140483,CUST-7419,Electronics,4/10/2025,,259040 NTD,5,Shipped
ORD-107124,CUST-2273,Home & Garden,12/21/2025,,1640,4,Shipped
ORD-134680,CUST-3604,Sports,5/10/2025,5/20/2025,USD 244,1,Returned
ORD-137645,CUST-6826,Toys,1/5/2025,,268,4,Shipped
ORD-136730,CUST-6630,Toys,6/23/2025,,$25.00 ,1,Shipped
ORD-108023,CUST-6673,Clothing,8/26/2024,,572,4,Shipped
ORD-101087,CUST-6371,Clothing,12/5/2025,,160,4,Pending
ORD-114994,CUST-2483,Home & Garden,2/22/2026,,1371,3,Shipped
ORD-135627,CUST-3934,Clothing,10/25/2025,,292,2,Shipped
ORD-112650,CUST-3355,Home & Garden,2/12/2025,,288,3,Shipped
ORD-120514,CUST-4494,Sports,1/17/2026,,40000 NTD,5,Shipped
ORD-112891,CUST-6568,Electronics,1/16/2026,,2540,5,Shipped
ORD-119485,CUST-5238,Sports,3/10/2026,4/28/2026,470,5,Returned
ORD-113727,CUST-7608,Electronics,2/23/2025,4/19/2025,103040 NTD,2,Returned
ORD-116115,CUST-1073,Home & Garden,2/13/2026,2/17/2026,260,5,Returned
ORD-138287,CUST-7534,Electronics,3/31/2026,,4863,3,Shipped
ORD-129776,CUST-4599,Sports,12/18/2025,2/4/2026,$258.00 ,2,Returned
ORD-143313,CUST-4129,Toys,3/22/2026,,51,1,Shipped
ORD-144456,CUST-4290,Electronics,11/23/2024,,184704 NTD,4,Shipped
ORD-119443,CUST-0534,Home & Garden,3/17/2025,,290,1,Pending
ORD-114471,CUST-6446,Clothing,10/7/2025,,32,1,Shipped
ORD-137172,CUST-1592,Home & Garden,9/20/2025,,1700,5,Shipped
ORD-112109,CUST-7678,Sports,3/5/2026,,590,2,Shipped
ORD-130035,CUST-6010,Toys,12/28/2025,,316,4,Cancelled
ORD-145207,CUST-3619,Toys,9/6/2025,,90,1,Shipped
ORD-137272,CUST-2271,Toys,2/23/2026,,172,2,Pending
ORD-104293,CUST-5017,Home & Garden,11/30/2025,,754,2,Shipped
ORD-142472,CUST-4381,Electronics,7/14/2025,,3162,3,Shipped
ORD-146871,CUST-3066,Clothing,5/17/2025,,336,3,Shipped
ORD-102450,CUST-1636,Sports,3/22/2026,,168,1,Shipped
ORD-139314,CUST-5505,Sports,7/26/2025,,USD 250,5,Shipped
ORD-137386,CUST-5805,Sports,8/11/2024,,USD 1172,4,Shipped
ORD-144773,CUST-2012,Electronics,8/24/2024,,7684,4,Pending
ORD-139519,CUST-7978,Sports,7/29/2025,9/17/2025,204,4,Returned
ORD-143800,CUST-4726,Toys,10/7/2025,,237,3,Shipped
ORD-134531,CUST-0234,Toys,3/25/2025,,80,1,Shipped
ORD-142775,CUST-2081,Sports,9/10/2025,,500,2,Shipped
ORD-143037,CUST-2211,Electronics,10/18/2025,,3106,2,Shipped
ORD-132619,CUST-1693,Electronics,10/4/2024,,185984 NTD,4,Shipped
ORD-146994,CUST-0947,Sports,12/3/2024,,868,4,Shipped
ORD-109641,CUST-0240,Electronics,9/16/2025,,6604,4,Shipped
ORD-107761,CUST-1248,Home & Garden,12/27/2025,,1056,4,Shipped
ORD-127339,CUST-3271,Sports,3/2/2026,,22880 NTD,5,Shipped
ORD-124925,CUST-4323,Clothing,5/6/2025,,215,5,Shipped
ORD-138069,CUST-4739,Toys,2/15/2026,,275,5,Shipped
ORD-112769,CUST-6171,Clothing,8/15/2025,,440,4,Shipped
ORD-112535,CUST-3236,Electronics,12/9/2025,,2421,3,Shipped
ORD-119600,CUST-4665,Toys,11/13/2024,12/19/2024,40,4,Returned
ORD-137904,CUST-6642,Home & Garden,2/27/2025,,USD 486,3,Shipped
ORD-100713,CUST-2165,Clothing,12/12/2024,,63,3,Shipped
ORD-121235,CUST-4734,Toys,8/14/2024,,104,4,Shipped
ORD-109786,CUST-7399,Clothing,6/12/2025,,8640 NTD,2,Shipped
ORD-147857,CUST-2455,Sports,2/7/2026,2/24/2026,1050,5,Returned
ORD-136710,CUST-5671,Electronics,9/11/2025,,1728,2,Shipped
ORD-134794,CUST-6349,Toys,1/17/2026,3/9/2026,376,4,Returned
ORD-136151,CUST-0496,Home & Garden,5/7/2024,,1185,3,Shipped
ORD-106493,CUST-2088,Electronics,1/16/2025,3/8/2025,4685,5,Returned
ORD-120262,CUST-6301,Toys,2/22/2026,,90,3,Shipped
ORD-107470,CUST-6840,Home & Garden,8/1/2024,,894,3,Shipped
ORD-129259,CUST-3569,Clothing,10/23/2025,,500,5,Shipped
ORD-139166,CUST-3567,Sports,8/27/2024,,498,2,Shipped
ORD-134413,CUST-2263,Toys,3/22/2026,,8640 NTD,3,Shipped
ORD-136867,CUST-4040,Electronics,2/7/2026,3/19/2026,USD 3766,2,Returned
ORD-134909,CUST-6345,Electronics,12/30/2025,,85312 NTD,2,Shipped
ORD-137883,CUST-1507,Home & Garden,8/10/2025,,969,3,Shipped
ORD-145319,CUST-1979,Clothing,10/7/2025,,137,1,Shipped
ORD-114314,CUST-1917,Clothing,12/22/2024,,USD 324,3,Shipped
